date,time,st,F_scale,Injuries,Fatalities,Loss,Length,Width,Day,Hour,F0,Fatal_Tornado
1994-04-26,14:30:00,TX,0,0,0,0,0.1,10,3,14,1,No
1994-04-26,14:30:00,TX,1,0,0,5,5,200,3,14,0,No
1994-04-26,14:25:00,OK,1,0,0,3,9,80,3,14,0,No
1994-04-26,14:07:00,TX,0,0,0,0,2.8,100,3,14,1,No
1994-04-26,13:55:00,TX,0,0,0,0,0.1,10,3,13,1,No
1994-04-26,13:40:00,TX,0,0,0,0,0.1,10,3,13,1,No
1994-04-26,13:20:00,WI,2,0,0,5,12,1200,3,13,0,No
1994-04-26,12:30:00,OK,0,0,0,0,0.1,30,3,12,1,No
1994-04-26,12:10:00,WI,2,0,0,5,4,1200,3,12,0,No
1994-04-26,12:05:00,TX,2,0,0,5,9.5,150,3,12,0,No
1994-04-26,12:03:00,WI,1,0,0,5,4,1200,3,12,0,No
1994-04-26,11:50:00,TX,0,0,0,0,0.1,20,3,11,1,No
1994-04-26,11:00:00,MN,2,1,0,6,5,1300,3,11,0,No
1994-04-26,05:03:00,IA,1,0,0,4,1,30,3,5,0,No
1994-04-27,17:15:00,KY,0,0,0,1,0.1,10,4,17,1,No
1994-04-27,17:00:00,KY,0,0,0,3,1,50,4,17,1,No
1994-04-27,16:54:00,MO,0,0,0,1,0.2,30,4,16,1,No
1994-04-27,15:31:00,MO,0,0,0,3,0.5,30,4,15,1,No
1994-04-27,15:27:00,MO,0,0,0,2,0.5,30,4,15,1,No
1994-04-27,13:40:00,TN,0,0,0,2,0.1,10,4,13,1,No
1994-04-27,13:12:00,MO,0,0,0,0,0.3,40,4,13,1,No
1994-04-27,12:30:00,NY,1,0,0,4,1.5,23,4,12,0,No
1994-04-27,12:15:00,TN,0,0,0,2,0.1,10,4,12,1,No
1994-04-27,04:05:00,IL,1,1,0,5,1,23,4,4,0,No
1994-04-27,00:25:00,IN,0,0,0,0,0.1,20,4,0,1,No
1994-04-28,23:57:00,TX,0,0,0,4,0.1,10,5,23,1,No
1994-04-28,16:07:00,OH,0,0,0,0,0.1,20,5,16,1,No
1994-04-28,16:06:00,KY,0,0,0,4,5,30,5,16,1,No
1994-04-28,15:53:00,MO,0,0,0,0,0.1,13,5,15,1,No
1994-04-28,15:05:00,KY,0,0,0,1,0.1,10,5,15,1,No
1994-04-28,12:18:00,IL,0,0,0,3,0.3,33,5,12,1,No
1994-04-28,11:30:00,IL,0,0,0,5,8,60,5,11,1,No
1994-04-28,11:15:00,MO,0,0,0,0,0.3,30,5,11,1,No
1994-04-28,08:20:00,MO,1,0,0,5,7,20,5,8,0,No
1994-04-29,21:17:00,TX,2,0,0,6,12,100,6,21,0,No
1994-04-29,20:38:00,TX,0,0,0,0,0.1,10,6,20,1,No
1994-04-29,19:53:00,TX,0,0,0,0,0.1,10,6,19,1,No
1994-04-29,19:38:00,TX,1,0,0,4,0.1,10,6,19,0,No
1994-04-29,19:37:00,TX,0,0,0,0,0.1,10,6,19,1,No
1994-04-29,19:20:00,TX,0,0,0,1,0.1,10,6,19,1,No
1994-04-29,13:40:00,TX,0,0,0,0,0.5,30,6,13,1,No
1994-04-29,01:15:00,TX,0,0,0,0,0.1,10,6,1,1,No
1994-04-29,00:40:00,TX,0,0,0,4,0.1,10,6,0,1,No
1994-04-29,00:23:00,TX,0,0,0,0,0.1,10,6,0,1,No
1994-04-30,20:00:00,PA,1,0,0,5,0.5,60,7,20,0,No
1994-04-30,19:17:00,KY,0,0,0,1,0.1,10,7,19,1,No
1994-04-30,19:10:00,PA,2,2,0,5,6,53,7,19,0,No
1994-04-30,19:00:00,PA,1,0,0,4,0.5,53,7,19,0,No
1994-04-30,11:15:00,LA,1,2,0,4,0.3,1760,7,11,0,No
1994-04-30,11:00:00,LA,1,0,0,3,0.3,1760,7,11,0,No
1994-05-01,16:00:00,NC,0,0,0,3,0.2,50,1,16,1,No
1994-05-02,19:15:00,TX,1,0,0,5,0.1,10,2,19,0,No
1994-05-03,19:33:00,KS,0,0,0,0,0.1,20,3,19,1,No
1994-05-03,15:10:00,ND,0,0,0,4,0.5,20,3,15,1,No
1994-05-03,14:40:00,FL,1,0,0,7,3,100,3,14,0,No
1994-05-03,14:09:00,FL,0,0,0,0,0.1,10,3,14,1,No
1994-05-03,12:56:00,FL,0,0,0,0,0.1,10,3,12,1,No
1994-05-03,12:56:00,FL,0,0,0,0,0.1,10,3,12,1,No
1994-05-03,12:56:00,FL,0,0,0,0,0.1,10,3,12,1,No
1994-05-03,06:52:00,MS,0,0,0,4,1,30,3,6,1,No
1994-05-04,14:10:00,IA,1,0,0,3,7.5,43,4,14,0,No
1994-05-05,20:35:00,NE,0,0,0,0,0.1,23,5,20,1,No
1994-05-05,20:35:00,NE,0,0,0,0,0.1,23,5,20,1,No
1994-05-05,20:35:00,NE,0,0,0,0,0.1,23,5,20,1,No
1994-05-05,20:35:00,NE,0,0,0,0,0.1,23,5,20,1,No
1994-05-05,20:10:00,NE,0,0,0,0,0.1,23,5,20,1,No
1994-05-05,20:00:00,KS,0,0,0,0,0.3,20,5,20,1,No
1994-05-05,19:35:00,NE,0,0,0,0,0.1,23,5,19,1,No
1994-05-05,19:30:00,NE,0,0,0,0,0.1,23,5,19,1,No
1994-05-05,19:30:00,NV,1,0,0,3,1,20,5,19,0,No
1994-05-05,19:25:00,NE,0,0,0,0,0.1,23,5,19,1,No
1994-05-05,19:15:00,NE,0,0,0,0,0.3,23,5,19,1,No
1994-05-05,19:05:00,NE,0,0,0,0,0.1,23,5,19,1,No
1994-05-05,19:05:00,NE,0,0,0,0,0.1,23,5,19,1,No
1994-05-05,18:25:00,NE,0,0,0,0,0.1,23,5,18,1,No
1994-05-06,23:53:00,OK,0,0,0,0,0.1,30,6,23,1,No
1994-05-06,22:45:00,OK,0,0,0,0,0.1,30,6,22,1,No
1994-05-06,22:00:00,OK,0,0,0,0,0.1,10,6,22,1,No
1994-05-06,21:16:00,OK,0,0,0,0,0.1,30,6,21,1,No
1994-05-06,21:12:00,OK,0,0,0,0,0.1,30,6,21,1,No
1994-05-06,20:50:00,OK,0,0,0,0,0.1,30,6,20,1,No
1994-05-06,19:40:00,OK,0,0,0,3,0.8,50,6,19,1,No
1994-05-06,19:08:00,OK,0,0,0,0,0.1,30,6,19,1,No
1994-05-06,18:15:00,OK,1,1,0,5,0.5,100,6,18,0,No
1994-05-06,17:03:00,OK,0,0,0,2,0.1,30,6,17,1,No
1994-05-06,16:30:00,OK,0,0,0,0,0.1,30,6,16,1,No
1994-05-09,19:21:00,TX,0,0,0,0,0.2,50,2,19,1,No
1994-05-09,17:10:00,TX,0,0,0,0,1,50,2,17,1,No
1994-05-09,17:10:00,TX,0,0,0,0,1,23,2,17,1,No
1994-05-09,16:45:00,TX,0,0,0,0,0.1,10,2,16,1,No
1994-05-09,16:40:00,TX,1,0,0,0,2,100,2,16,0,No
1994-05-09,07:10:00,TX,0,0,0,4,0.4,20,2,7,1,No
1994-05-10,01:26:00,TX,0,0,0,0,0.5,50,3,1,1,No
1994-05-11,17:40:00,TX,0,0,0,0,2.5,50,4,17,1,No
1994-05-11,17:30:00,TX,0,0,0,0,0.1,10,4,17,1,No
1994-05-11,16:32:00,TX,0,0,0,0,0.1,10,4,16,1,No
1994-05-11,16:30:00,TX,0,0,0,0,0.1,10,4,16,1,No
1994-05-11,14:45:00,TX,0,0,0,0,0.1,10,4,14,1,No
1994-05-11,02:30:00,TX,0,0,0,0,3.5,50,4,2,1,No
1994-05-12,18:40:00,TX,2,0,0,5,2,73,5,18,0,No
1994-05-12,18:25:00,TX,0,0,0,0,0.1,10,5,18,1,No
1994-05-12,12:55:00,NM,0,0,0,0,0.1,10,5,12,1,No
1994-05-12,12:54:00,TX,0,0,0,0,0.1,10,5,12,1,No
1994-05-12,12:40:00,NM,0,0,0,0,0.1,10,5,12,1,No
1994-05-12,12:25:00,TX,0,0,0,0,0.1,10,5,12,1,No
1994-05-13,17:20:00,TX,0,0,0,0,0.1,10,6,17,1,No
1994-05-13,17:05:00,TX,0,0,0,0,0.1,10,6,17,1,No
1994-05-13,16:40:00,TX,1,0,0,0,0.5,70,6,16,0,No
1994-05-13,16:20:00,TX,0,0,0,0,0.1,10,6,16,1,No
1994-05-13,16:20:00,TX,0,0,0,0,0.1,10,6,16,1,No
1994-05-13,16:20:00,TX,1,0,0,4,4,50,6,16,0,No
1994-05-13,16:10:00,TX,0,0,0,4,0.1,10,6,16,1,No
1994-05-13,16:10:00,TX,0,0,0,4,0.1,10,6,16,1,No
1994-05-13,16:10:00,TX,0,0,0,4,0.1,10,6,16,1,No
1994-05-13,16:10:00,TX,0,0,0,4,0.1,10,6,16,1,No
1994-05-13,15:27:00,TX,0,1,0,3,0.1,10,6,15,1,No
1994-05-13,15:25:00,TX,0,0,0,0,0.1,10,6,15,1,No
1994-05-13,15:00:00,TX,0,0,0,0,0.1,10,6,15,1,No
1994-05-13,14:46:00,TX,0,0,0,0,0.1,10,6,14,1,No
1994-05-13,14:30:00,TX,0,0,0,0,0.1,10,6,14,1,No
1994-05-13,14:15:00,TX,0,0,0,3,0.2,30,6,14,1,No
1994-05-13,14:03:00,TX,1,0,0,4,4,50,6,14,0,No
1994-05-13,14:01:00,TX,0,0,0,0,0.1,10,6,14,1,No
1994-05-13,13:47:00,TX,1,0,0,5,1,90,6,13,0,No
1994-05-13,13:45:00,TX,0,0,0,3,0.2,30,6,13,1,No
1994-05-13,13:43:00,TX,0,0,0,0,0.1,10,6,13,1,No
1994-05-13,13:30:00,TX,0,0,0,0,0.1,10,6,13,1,No
1994-05-13,13:15:00,TX,2,0,0,4,3,50,6,13,0,No
1994-05-13,12:35:00,TX,0,0,0,0,0.1,10,6,12,1,No
1994-05-13,12:26:00,TX,0,0,0,2,0.2,30,6,12,1,No
1994-05-13,12:05:00,TX,0,0,0,3,0.2,30,6,12,1,No
1994-05-13,11:52:00,TX,2,0,0,4,0.2,50,6,11,0,No
1994-05-13,10:45:00,TX,3,1,0,6,3.5,880,6,10,0,No
1994-05-13,07:00:00,TX,0,0,0,4,4,50,6,7,1,No
1994-05-14,21:40:00,TX,0,0,0,3,0.1,10,7,21,1,No
1994-05-14,19:23:00,TX,0,0,0,0,0.1,10,7,19,1,No
1994-05-14,19:15:00,IL,0,0,0,0,0.1,10,7,19,1,No
1994-05-14,17:15:00,TX,0,0,0,0,0.1,10,7,17,1,No
1994-05-14,17:00:00,TN,0,0,0,3,0.2,23,7,17,1,No
1994-05-14,14:30:00,TX,0,0,0,0,0.1,10,7,14,1,No
1994-05-16,12:50:00,FL,0,0,0,0,0.1,10,2,12,1,No
1994-05-16,00:00:00,TX,0,0,0,4,0.1,10,2,0,1,No
1994-05-17,13:15:00,MT,0,0,0,0,0.1,10,3,13,1,No
1994-05-18,15:08:00,FL,0,0,0,2,0.1,10,4,15,1,No
1994-05-18,15:00:00,FL,0,0,0,3,0.1,10,4,15,1,No
1994-05-18,14:30:00,FL,0,0,0,2,0.1,10,4,14,1,No
1994-05-18,13:24:00,TX,0,0,0,0,2,50,4,13,1,No
1994-05-19,20:15:00,WY,0,0,0,0,0.1,10,5,20,1,No
1994-05-19,14:40:00,NV,0,0,0,0,1,10,5,14,1,No
1994-05-20,17:25:00,NM,0,0,0,0,0.3,100,6,17,1,No
1994-05-20,17:05:00,NM,0,0,0,0,0.1,10,6,17,1,No
1994-05-20,16:45:00,NM,0,0,0,0,0.1,10,6,16,1,No
1994-05-20,16:25:00,NM,0,0,0,0,0.1,10,6,16,1,No
1994-05-22,15:10:00,ND,0,0,0,4,0.1,13,1,15,1,No
1994-05-23,19:00:00,NE,0,0,0,0,1,50,2,19,1,No
1994-05-23,19:00:00,NE,0,0,0,0,1,50,2,19,1,No
1994-05-24,13:10:00,ND,0,0,0,0,0.1,10,3,13,1,No
1994-05-25,20:30:00,TX,0,0,0,0,0.1,10,4,20,1,No
1994-05-25,19:15:00,TX,0,0,0,0,0.1,10,4,19,1,No
1994-05-25,19:05:00,IA,1,0,0,3,6.5,40,4,19,0,No
1994-05-25,18:27:00,TX,0,0,0,0,0.1,10,4,18,1,No
1994-05-25,18:15:00,TX,0,0,0,0,0.1,67,4,18,1,No
1994-05-25,16:50:00,TX,1,0,0,4,3,400,4,16,0,No
1994-05-25,16:40:00,NJ,0,0,0,6,2,50,4,16,1,No
1994-05-25,16:36:00,TX,1,0,0,4,5,50,4,16,0,No
1994-05-25,15:48:00,TX,0,0,0,3,0.2,50,4,15,1,No
1994-05-25,14:30:00,MO,0,0,0,0,0.3,30,4,14,1,No
1994-05-25,11:50:00,OH,0,0,0,0,0.2,30,4,11,1,No
1994-05-26,20:46:00,TX,0,0,0,0,2.5,60,5,20,1,No
1994-05-26,18:42:00,NM,0,0,0,0,1,73,5,18,1,No
1994-05-26,18:20:00,NM,0,0,0,0,1,40,5,18,1,No
1994-05-26,17:32:00,TX,0,0,0,0,2,100,5,17,1,No
1994-05-26,16:49:00,TX,0,0,0,0,0.1,10,5,16,1,No
1994-05-26,16:43:00,TX,0,0,0,0,0.1,10,5,16,1,No
1994-05-26,16:15:00,TX,0,0,0,0,0.1,10,5,16,1,No
1994-05-26,14:44:00,VA,1,0,0,5,1,33,5,14,0,No
1994-05-26,12:15:00,NY,0,0,0,4,0.1,10,5,12,1,No
1994-05-26,11:45:00,NY,1,0,0,4,0.3,10,5,11,0,No
1994-05-27,20:38:00,TX,0,0,0,0,0.1,10,6,20,1,No
1994-05-27,20:25:00,TX,0,0,0,0,0.1,10,6,20,1,No
1994-05-27,19:10:00,TX,0,0,0,0,0.1,10,6,19,1,No
1994-05-28,19:04:00,TX,1,0,0,0,4,350,7,19,0,No
1994-05-28,17:49:00,TX,0,0,0,0,0.1,10,7,17,1,No
1994-05-28,13:54:00,LA,1,0,0,4,2,73,7,13,0,No
1994-05-29,21:00:00,TX,0,0,0,2,0.1,10,1,21,1,No
1994-05-29,19:45:00,TX,0,0,0,4,0.1,10,1,19,1,No
1994-05-29,19:40:00,TX,0,0,0,3,0.1,10,1,19,1,No
1994-05-29,19:30:00,TX,1,0,0,4,0.1,10,1,19,0,No
1994-05-29,18:45:00,TX,1,0,0,5,2,100,1,18,0,No
1994-05-29,18:36:00,TX,1,3,0,5,0.1,10,1,18,0,No
1994-05-29,18:30:00,TX,1,0,0,4,2,200,1,18,0,No
1994-05-29,17:40:00,TX,0,0,0,0,0.1,10,1,17,1,No
1994-05-29,17:38:00,TX,0,0,0,0,0.1,10,1,17,1,No
1994-05-29,17:30:00,TX,0,0,0,0,0.1,10,1,17,1,No
1994-05-29,17:21:00,TX,0,0,0,3,0.1,10,1,17,1,No
1994-05-29,17:21:00,TX,0,0,0,0,0.1,10,1,17,1,No
1994-05-29,17:15:00,TX,0,0,0,0,0.1,10,1,17,1,No
1994-05-29,17:13:00,TX,0,0,0,0,0.1,10,1,17,1,No
1994-05-29,17:10:00,TX,3,0,0,3,7,600,1,17,0,No
1994-05-29,17:06:00,TX,3,0,0,0,2,400,1,17,0,No
1994-05-29,17:05:00,TX,0,0,0,0,2,100,1,17,1,No
1994-05-29,16:34:00,TX,0,0,0,0,0.1,10,1,16,1,No
1994-05-29,16:30:00,TX,0,0,0,0,0.1,30,1,16,1,No
1994-05-29,16:25:00,ID,1,0,0,0,0.1,20,1,16,0,No
1994-05-29,16:15:00,FL,0,0,0,0,0.1,10,1,16,1,No
1994-05-29,14:45:00,LA,1,0,0,5,1,50,1,14,0,No
1994-05-30,20:50:00,WI,2,3,0,6,12,880,2,20,0,No
1994-05-30,16:35:00,WI,1,0,0,5,1,73,2,16,0,No
1994-05-30,15:00:00,MN,0,0,0,0,1.5,90,2,15,1,No
1994-05-30,02:36:00,TX,0,0,0,3,0.1,10,2,2,1,No
1994-05-31,15:00:00,WY,0,0,0,0,2,50,3,15,1,No
1994-06-01,17:05:00,FL,0,0,0,0,0.1,10,4,17,1,No
1994-06-02,09:35:00,TX,0,0,0,0,0.2,50,5,9,1,No
1994-06-04,19:05:00,NE,3,0,0,3,12,500,7,19,0,No
1994-06-04,17:58:00,SD,0,0,0,0,10,10,7,17,1,No
1994-06-05,17:20:00,KS,0,0,0,0,1,100,1,17,1,No
1994-06-05,17:18:00,MO,0,0,0,0,2,20,1,17,1,No
1994-06-05,05:45:00,IA,1,0,0,2,0.1,20,1,5,0,No
1994-06-05,03:20:00,IA,1,0,0,4,3.5,50,1,3,0,No
1994-06-05,02:55:00,IA,1,0,0,5,3,70,1,2,0,No
1994-06-06,20:47:00,PA,1,0,0,4,0.2,33,2,20,0,No
1994-06-06,20:29:00,OK,1,2,0,5,5.5,150,2,20,0,No
1994-06-06,19:35:00,IA,0,0,0,3,0.2,23,2,19,1,No
1994-06-06,19:30:00,MT,0,0,0,0,0.1,10,2,19,1,No
1994-06-06,19:10:00,MT,1,0,0,5,0.1,10,2,19,0,No
1994-06-06,19:08:00,IA,0,0,0,2,0.3,23,2,19,1,No
1994-06-06,16:37:00,TX,0,0,0,0,0.5,23,2,16,1,No
1994-06-06,15:15:00,SD,0,0,0,0,0.1,10,2,15,1,No
1994-06-06,15:00:00,SD,0,0,0,0,0.1,10,2,15,1,No
1994-06-06,14:40:00,SD,0,0,0,0,0.1,10,2,14,1,No
1994-06-06,14:40:00,SD,0,0,0,0,0.1,10,2,14,1,No
1994-06-06,13:15:00,SC,0,0,0,2,0.1,10,2,13,1,No
1994-06-06,13:10:00,PA,1,0,0,5,0.4,60,2,13,0,No
1994-06-06,13:05:00,PA,1,0,0,0,4,100,2,13,0,No
1994-06-06,12:45:00,SD,0,0,0,0,0.1,10,2,12,1,No
1994-06-06,11:26:00,PA,1,0,0,6,2,50,2,11,0,No
1994-06-07,20:50:00,KS,1,0,0,0,1,100,3,20,0,No
1994-06-07,20:40:00,AR,1,0,0,5,1.5,50,3,20,0,No
1994-06-07,20:10:00,KS,2,0,0,5,2,500,3,20,0,No
1994-06-07,20:10:00,KS,0,0,0,0,0.5,30,3,20,1,No
1994-06-07,19:45:00,KS,0,0,0,0,0.1,50,3,19,1,No
1994-06-07,19:32:00,KS,2,0,0,6,7,800,3,19,0,No
1994-06-07,19:25:00,CO,2,0,0,0,7,800,3,19,0,No
1994-06-07,19:08:00,KS,0,0,0,0,0.1,50,3,19,1,No
1994-06-07,18:55:00,KS,2,0,0,5,10,800,3,18,0,No
1994-06-07,18:50:00,SD,0,0,0,3,10,10,3,18,1,No
1994-06-07,18:30:00,AR,1,0,0,3,3,300,3,18,0,No
1994-06-07,16:55:00,SC,0,0,0,3,0.1,20,3,16,1,No
1994-06-07,16:35:00,SD,0,0,0,0,0.1,10,3,16,1,No
1994-06-07,16:30:00,MT,0,0,0,0,0.1,10,3,16,1,No
1994-06-07,16:10:00,SD,2,0,0,0,10,800,3,16,0,No
1994-06-07,15:57:00,SD,0,0,0,0,1,100,3,15,1,No
1994-06-07,14:47:00,SD,0,0,0,0,7,10,3,14,1,No
1994-06-07,07:17:00,NE,1,0,0,0,0.8,50,3,7,0,No
1994-06-07,07:15:00,NE,1,0,0,0,2,50,3,7,0,No
1994-06-08,22:40:00,KS,1,0,0,4,4,300,4,22,0,No
1994-06-08,22:20:00,CO,0,0,0,0,0.1,20,4,22,1,No
1994-06-08,21:10:00,KS,0,0,0,0,1,50,4,21,1,No
1994-06-08,20:36:00,KS,1,0,0,0,3,200,4,20,0,No
1994-06-08,19:08:00,CO,1,0,0,0,7,200,4,19,0,No
1994-06-08,18:39:00,CO,0,0,0,0,2,100,4,18,1,No
1994-06-08,17:10:00,NE,0,0,0,0,0.8,20,4,17,1,No
1994-06-08,16:30:00,NE,0,0,0,0,0.8,23,4,16,1,No
1994-06-08,15:23:00,NE,0,0,0,0,0.5,20,4,15,1,No
1994-06-08,14:20:00,NE,0,0,0,0,0.5,20,4,14,1,No
1994-06-08,13:50:00,NE,0,0,0,0,0.5,20,4,13,1,No
1994-06-09,22:55:00,CO,0,0,0,0,0.1,10,5,22,1,No
1994-06-09,22:55:00,CO,0,0,0,0,0.1,10,5,22,1,No
1994-06-09,22:45:00,CO,0,0,0,0,0.1,10,5,22,1,No
1994-06-09,21:17:00,CO,0,0,0,0,0.1,30,5,21,1,No
1994-06-09,20:55:00,CO,0,0,0,0,0.1,20,5,20,1,No
1994-06-09,18:05:00,TX,0,0,0,0,0.1,10,5,18,1,No
1994-06-09,17:15:00,FL,0,0,0,3,0.1,10,5,17,1,No
1994-06-09,13:48:00,TN,0,0,0,2,1,10,5,13,1,No
1994-06-09,12:40:00,TN,0,0,0,3,0.5,10,5,12,1,No
1994-06-09,12:10:00,MS,0,0,0,2,0.3,23,5,12,1,No
1994-06-09,12:10:00,TN,1,0,0,5,5,100,5,12,0,No
1994-06-09,11:58:00,TN,0,0,0,3,0.5,10,5,11,1,No
1994-06-09,11:00:00,FL,0,0,0,0,0.1,10,5,11,1,No
1994-06-09,11:00:00,MS,0,0,0,3,2,50,5,11,1,No
1994-06-09,06:00:00,OK,0,0,0,0,0.1,10,5,6,1,No
1994-06-10,19:30:00,TX,0,0,0,0,1,50,6,19,1,No
1994-06-10,17:56:00,KS,0,0,0,0,0.1,20,6,17,1,No
1994-06-10,17:53:00,KS,0,0,0,0,0.1,20,6,17,1,No
1994-06-10,17:15:00,KS,0,0,0,0,0.1,20,6,17,1,No
1994-06-10,16:57:00,KS,0,0,0,0,0.1,20,6,16,1,No
1994-06-10,16:47:00,KS,0,0,0,0,0.5,400,6,16,1,No
1994-06-10,16:45:00,KS,0,0,0,0,1,100,6,16,1,No
1994-06-10,16:09:00,KS,1,0,0,0,1,200,6,16,0,No
1994-06-10,16:05:00,CO,0,0,0,0,0.1,30,6,16,1,No
1994-06-10,16:05:00,CO,1,0,0,0,0.5,200,6,16,0,No
1994-06-10,16:05:00,CO,1,0,0,0,1.5,200,6,16,0,No
1994-06-10,16:03:00,CO,1,0,0,0,0.5,50,6,16,0,No
1994-06-10,14:50:00,KS,0,0,0,0,0.1,50,6,14,1,No
1994-06-10,14:10:00,CO,0,0,0,0,0.2,50,6,14,1,No
1994-06-11,21:23:00,KS,0,0,0,0,2,50,7,21,1,No
1994-06-11,19:05:00,KS,0,0,0,0,0.2,50,7,19,1,No
1994-06-11,14:00:00,PA,1,1,0,5,6,150,7,14,0,No
1994-06-12,23:42:00,WI,1,0,0,4,5,300,1,23,0,No
1994-06-12,20:20:00,NE,1,0,0,0,0.1,23,1,20,0,No
1994-06-12,20:15:00,NE,0,0,0,0,0.1,23,1,20,1,No
1994-06-12,20:14:00,NE,1,0,0,0,0.1,23,1,20,0,No
1994-06-12,19:48:00,NE,1,0,0,0,0.1,23,1,19,0,No
1994-06-12,19:30:00,IA,2,0,0,6,17.5,370,1,19,0,No
1994-06-12,19:20:00,IA,2,0,0,5,13,83,1,19,0,No
1994-06-12,18:25:00,NE,0,0,0,1,0.1,23,1,18,1,No
1994-06-12,18:06:00,IA,0,0,0,3,0.5,23,1,18,1,No
1994-06-12,17:58:00,IA,0,0,0,3,0.1,23,1,17,1,No
1994-06-12,17:00:00,IA,0,0,0,2,0.1,20,1,17,1,No
1994-06-12,17:00:00,MN,0,0,0,0,0.1,10,1,17,1,No
1994-06-12,14:45:00,ND,0,0,0,0,0.1,10,1,14,1,No
1994-06-12,14:10:00,PA,0,0,0,4,2,200,1,14,1,No
1994-06-13,15:35:00,NY,2,1,0,0,3,33,2,15,0,No
1994-06-13,15:25:00,NY,1,0,0,5,1,17,2,15,0,No
1994-06-13,12:42:00,MI,2,2,0,6,16,200,2,12,0,No
1994-06-13,12:32:00,MI,0,0,0,0,0.1,13,2,12,1,No
1994-06-14,21:10:00,MN,0,0,0,0,0.1,10,3,21,1,No
1994-06-14,15:00:00,FL,0,0,0,0,0.1,10,3,15,1,No
1994-06-14,11:30:00,TX,1,0,0,4,0.5,50,3,11,0,No
1994-06-15,18:35:00,TX,0,0,0,3,0.1,10,4,18,1,No
1994-06-15,16:30:00,FL,0,0,0,3,0.1,10,4,16,1,No
1994-06-16,16:28:00,GA,0,0,0,2,0.3,20,5,16,1,No
1994-06-17,16:30:00,MI,0,0,0,3,0.2,30,6,16,1,No
1994-06-17,13:25:00,FL,0,0,0,0,0.1,10,6,13,1,No
1994-06-18,18:43:00,CO,0,0,0,0,0.1,10,7,18,1,No
1994-06-18,18:43:00,CO,0,0,0,0,0.1,10,7,18,1,No
1994-06-18,18:03:00,IA,0,0,0,2,0.1,20,7,18,1,No
1994-06-18,17:56:00,IA,0,0,0,3,0.5,60,7,17,1,No
1994-06-18,17:40:00,IA,0,0,0,2,0.2,23,7,17,1,No
1994-06-18,17:40:00,IA,0,0,0,2,0.5,23,7,17,1,No
1994-06-18,17:25:00,CO,0,0,0,0,0.1,10,7,17,1,No
1994-06-18,17:15:00,IA,1,0,0,5,1,50,7,17,0,No
1994-06-18,17:10:00,IA,0,0,0,2,0.5,23,7,17,1,No
1994-06-18,17:01:00,IA,3,0,0,5,6,173,7,17,0,No
1994-06-18,14:44:00,CO,0,0,0,0,0.1,10,7,14,1,No
1994-06-18,14:00:00,GA,1,0,0,5,0.5,33,7,14,0,No
1994-06-18,10:15:00,ME,1,0,0,4,10,33,7,10,0,No
1994-06-18,09:15:00,ME,1,2,0,5,3.5,100,7,9,0,No
1994-06-19,16:30:00,ND,0,0,0,5,0.1,10,1,16,1,No
1994-06-19,15:45:00,IA,1,0,0,4,7,60,1,15,0,No
1994-06-20,16:05:00,IA,0,0,0,2,0.1,23,2,16,1,No
1994-06-20,12:40:00,MI,0,0,0,4,0.5,20,2,12,1,No
1994-06-20,11:30:00,NC,0,0,0,0,0.5,200,2,11,1,No
1994-06-21,16:20:00,FL,0,0,0,4,0.1,10,3,16,1,No
1994-06-22,16:15:00,KS,0,0,0,0,0.1,10,4,16,1,No
1994-06-23,20:14:00,ND,0,0,0,0,0.1,10,5,20,1,No
1994-06-23,17:32:00,TX,0,0,0,4,0.2,50,5,17,1,No
1994-06-23,16:15:00,TX,0,0,0,2,0.2,20,5,16,1,No
1994-06-23,13:30:00,IN,0,0,0,0,0.1,30,5,13,1,No
1994-06-23,12:55:00,IN,1,0,0,5,0.5,110,5,12,0,No
1994-06-24,16:15:00,NE,1,0,0,5,0.1,73,6,16,0,No
1994-06-24,15:50:00,NC,1,0,0,4,4,40,6,15,0,No
1994-06-24,14:25:00,NY,0,0,0,4,0.1,10,6,14,1,No
1994-06-25,20:35:00,MO,0,0,0,4,0.2,50,7,20,1,No
1994-06-25,19:30:00,MO,2,2,1,6,0.8,100,7,19,0,Yes
1994-06-25,15:40:00,MN,1,0,0,4,0.5,70,7,15,0,No
1994-06-25,14:25:00,MN,0,0,0,0,0.1,10,7,14,1,No
1994-06-25,14:14:00,MN,0,0,0,0,0.1,10,7,14,1,No
1994-06-25,14:10:00,MN,0,0,0,0,0.1,10,7,14,1,No
1994-06-25,14:00:00,MN,0,0,0,0,0.1,10,7,14,1,No
1994-06-25,09:30:00,GA,0,0,0,3,0.7,20,7,9,1,No
1994-06-25,07:30:00,FL,0,0,0,3,0.1,10,7,7,1,No
1994-06-25,06:35:00,FL,0,0,0,5,0.1,10,7,6,1,No
1994-06-26,23:55:00,GA,0,1,0,2,0.3,20,1,23,1,No
1994-06-26,23:50:00,GA,0,0,0,3,0.5,50,1,23,1,No
1994-06-26,23:20:00,AL,0,0,0,5,4,200,1,23,1,No
1994-06-26,23:05:00,MS,1,1,0,5,2,100,1,23,0,No
1994-06-26,22:45:00,GA,1,0,0,6,4,200,1,22,0,No
1994-06-26,22:05:00,SC,1,0,0,5,8,200,1,22,0,No
1994-06-26,22:02:00,GA,1,7,0,6,8,100,1,22,0,No
1994-06-26,22:00:00,TN,1,0,0,4,5,50,1,22,0,No
